game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2021-04-17,202104170PHO,SAS,Quinndary Weatherspoon,https://www.basketball-reference.com/boxscores/202104170PHO.html,3:51,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,23.5,77,98,-12.7
2021-04-17,202104170PHO,PHO,Mikal Bridges,https://www.basketball-reference.com/boxscores/202104170PHO.html,27:41,.583,.583,.500,.000,0.0,18.3,7.4,0.0,3.6,0.0,14.3,10.9,98,110,-1.9
2021-04-17,202104170PHO,PHO,Devin Booker,https://www.basketball-reference.com/boxscores/202104170PHO.html,26:54,.380,.333,.056,.222,0.0,14.1,5.7,21.2,3.7,0.0,4.8,33.4,85,110,-0.6
2021-04-17,202104170PHO,PHO,Deandre Ayton,https://www.basketball-reference.com/boxscores/202104170PHO.html,26:23,.444,.444,.000,.000,22.7,9.6,17.4,6.3,1.9,0.0,18.2,18.0,96,115,-4.3
2021-04-17,202104170PHO,PHO,Chris Paul,https://www.basketball-reference.com/boxscores/202104170PHO.html,22:19,.300,.300,.100,.000,3.8,11.3,6.9,43.7,0.0,0.0,0.0,19.4,93,118,-2.7
2021-04-17,202104170PHO,PHO,Jae Crowder,https://www.basketball-reference.com/boxscores/202104170PHO.html,19:15,.333,.333,.333,.000,4.5,19.7,10.6,7.4,0.0,4.2,40.0,11.2,55,113,-9.6
2021-04-17,202104170PHO,PHO,Cameron Payne,https://www.basketball-reference.com/boxscores/202104170PHO.html,25:41,.470,.455,.182,.364,0.0,24.6,9.9,21.0,0.0,0.0,19.0,26.5,84,117,-7.4
2021-04-17,202104170PHO,PHO,Jevon Carter,https://www.basketball-reference.com/boxscores/202104170PHO.html,24:33,.715,.773,.636,.182,3.5,5.1,4.2,0.0,2.0,0.0,7.8,22.7,123,115,7.9
2021-04-17,202104170PHO,PHO,Cameron Johnson,https://www.basketball-reference.com/boxscores/202104170PHO.html,24:33,.313,.313,.500,.000,3.5,10.3,6.2,12.2,0.0,0.0,0.0,14.1,84,119,-5.7
2021-04-17,202104170PHO,PHO,Torrey Craig,https://www.basketball-reference.com/boxscores/202104170PHO.html,16:06,.500,.500,.571,.000,10.6,23.5,15.9,0.0,0.0,0.0,0.0,18.8,112,117,0.4
2021-04-17,202104170PHO,PHO,Dario Šarić,https://www.basketball-reference.com/boxscores/202104170PHO.html,9:17,.532,.000,1.000,2.000,0.0,27.2,11.0,28.7,0.0,0.0,51.5,18.1,70,116,-7.8
2021-04-17,202104170PHO,PHO,Ty-Shon Alexander,https://www.basketball-reference.com/boxscores/202104170PHO.html,5:46,.500,.500,.500,.000,14.9,21.9,17.7,0.0,0.0,13.9,33.3,22.5,74,103,0.6
2021-04-17,202104170PHO,PHO,Frank Kaminsky,https://www.basketball-reference.com/boxscores/202104170PHO.html,5:46,.000,.000,.500,2.000,0.0,65.7,26.6,23.1,0.0,0.0,21.0,35.7,10,112,-24.5
2021-04-17,202104170PHO,PHO,Jalen Smith,https://www.basketball-reference.com/boxscores/202104170PHO.html,5:46,.500,.500,.500,.000,14.9,43.8,26.6,0.0,8.6,0.0,0.0,15.0,117,96,5.9
