game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2022-12-23,202212230BOS,MIN,Josh Minott,https://www.basketball-reference.com/boxscores/202212230BOS.html,1:12,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0,131,-40.4
2022-12-23,202212230BOS,MIN,Wendell Moore Jr.,https://www.basketball-reference.com/boxscores/202212230BOS.html,1:12,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,200,131,27.9
2022-12-23,202212230BOS,MIN,Matt Ryan,https://www.basketball-reference.com/boxscores/202212230BOS.html,1:12,,,,,0.0,0.0,0.0,90.9,0.0,0.0,,0.0,223,131,21.6
2022-12-23,202212230BOS,BOS,Marcus Smart,https://www.basketball-reference.com/boxscores/202212230BOS.html,37:58,.600,.600,.800,.000,7.0,11.5,9.0,30.5,3.8,0.0,0.0,5.2,180,107,7.3
2022-12-23,202212230BOS,BOS,Jaylen Brown,https://www.basketball-reference.com/boxscores/202212230BOS.html,36:54,.539,.500,.448,.345,7.2,11.8,9.3,14.4,1.3,2.2,5.6,37.6,118,111,4.3
2022-12-23,202212230BOS,BOS,Al Horford,https://www.basketball-reference.com/boxscores/202212230BOS.html,36:19,.607,.607,.714,.000,4.9,27.0,14.8,7.3,2.6,6.7,0.0,15.1,142,101,9.5
2022-12-23,202212230BOS,BOS,Jayson Tatum,https://www.basketball-reference.com/boxscores/202212230BOS.html,35:00,.559,.477,.273,.500,5.1,18.7,11.2,22.6,1.4,0.0,10.1,33.4,119,111,3.5
2022-12-23,202212230BOS,BOS,Derrick White,https://www.basketball-reference.com/boxscores/202212230BOS.html,32:37,.628,.615,.231,.231,5.5,10.0,7.5,13.7,0.0,5.0,6.5,18.4,133,112,2.2
2022-12-23,202212230BOS,BOS,Grant Williams,https://www.basketball-reference.com/boxscores/202212230BOS.html,22:56,.429,.429,.857,.000,7.8,9.5,8.5,5.3,0.0,0.0,22.2,15.4,86,116,-8.8
2022-12-23,202212230BOS,BOS,Malcolm Brogdon,https://www.basketball-reference.com/boxscores/202212230BOS.html,16:58,.615,.500,.500,.500,5.2,19.3,11.5,14.8,0.0,0.0,17.0,13.6,126,114,-3.7
2022-12-23,202212230BOS,BOS,Luke Kornet,https://www.basketball-reference.com/boxscores/202212230BOS.html,10:29,.250,.250,.000,.000,42.4,10.4,28.0,11.6,4.6,0.0,0.0,15.0,122,106,-2.3
2022-12-23,202212230BOS,BOS,Sam Hauser,https://www.basketball-reference.com/boxscores/202212230BOS.html,7:28,.000,.000,1.000,.000,0.0,14.6,6.6,14.6,6.4,0.0,33.3,15.8,22,100,-18.7
2022-12-23,202212230BOS,BOS,Justin Jackson,https://www.basketball-reference.com/boxscores/202212230BOS.html,1:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32.7,0,119,-46.0
2022-12-23,202212230BOS,BOS,Noah Vonleh,https://www.basketball-reference.com/boxscores/202212230BOS.html,1:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119,-7.4
2022-12-23,202212230BOS,BOS,Payton Pritchard,https://www.basketball-reference.com/boxscores/202212230BOS.html,0:57,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119,-9.3
