game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2024-03-29,202403290OKC,PHO,Isaiah Thomas,https://www.basketball-reference.com/boxscores/202403290OKC.html,7:34,.625,.625,.500,.000,0.0,0.0,0.0,24.1,0.0,0.0,0.0,23.6,136,145,2.0
2024-03-29,202403290OKC,PHO,Drew Eubanks,https://www.basketball-reference.com/boxscores/202403290OKC.html,7:08,,,,,30.6,40.8,35.0,0.0,0.0,23.6,100.0,6.3,80,118,-4.5
2024-03-29,202403290OKC,OKC,Jalen Williams,https://www.basketball-reference.com/boxscores/202403290OKC.html,29:47,.581,.500,.083,.333,4.9,11.0,8.4,12.3,3.5,3.5,12.7,24.6,115,108,-1.7
2024-03-29,202403290OKC,OKC,Chet Holmgren,https://www.basketball-reference.com/boxscores/202403290OKC.html,27:41,.740,.600,.000,.800,5.3,19.7,13.5,9.0,0.0,3.8,6.9,24.4,150,113,2.6
2024-03-29,202403290OKC,OKC,Luguentz Dort,https://www.basketball-reference.com/boxscores/202403290OKC.html,27:04,.688,.688,.750,.000,0.0,4.0,2.3,12.7,5.7,0.0,11.1,15.5,127,107,6.4
2024-03-29,202403290OKC,OKC,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202403290OKC.html,26:12,.938,.938,.500,.000,5.6,12.5,9.5,9.6,2.0,0.0,11.1,16.0,160,113,7.4
2024-03-29,202403290OKC,OKC,Josh Giddey,https://www.basketball-reference.com/boxscores/202403290OKC.html,24:00,.724,.700,.200,.133,6.1,27.3,18.2,62.1,0.0,4.3,15.9,36.6,138,109,15.5
2024-03-29,202403290OKC,OKC,Cason Wallace,https://www.basketball-reference.com/boxscores/202403290OKC.html,31:30,.889,.889,.444,.000,0.0,13.9,7.9,11.5,0.0,3.3,10.0,14.8,153,115,5.2
2024-03-29,202403290OKC,OKC,Isaiah Joe,https://www.basketball-reference.com/boxscores/202403290OKC.html,21:52,.636,.636,.636,.000,0.0,15.0,8.6,5.8,0.0,0.0,8.3,25.5,112,116,-4.2
2024-03-29,202403290OKC,OKC,Kenrich Williams,https://www.basketball-reference.com/boxscores/202403290OKC.html,18:41,.429,.429,.286,.000,15.6,11.7,13.3,6.2,0.0,0.0,0.0,17.4,113,117,-11.7
2024-03-29,202403290OKC,OKC,Jaylin Williams,https://www.basketball-reference.com/boxscores/202403290OKC.html,14:20,1.500,1.500,1.000,.000,0.0,22.8,13.0,44.0,0.0,21.8,0.0,3.2,250,102,27.1
2024-03-29,202403290OKC,OKC,Gordon Hayward,https://www.basketball-reference.com/boxscores/202403290OKC.html,10:43,.400,.400,.200,.000,0.0,10.2,5.8,22.4,0.0,0.0,0.0,21.7,104,118,-8.6
2024-03-29,202403290OKC,OKC,Mike Muscala,https://www.basketball-reference.com/boxscores/202403290OKC.html,5:59,.000,.000,1.000,.000,24.3,0.0,10.4,16.4,8.6,0.0,0.0,7.8,115,101,0.5
2024-03-29,202403290OKC,OKC,Bismack Biyombo,https://www.basketball-reference.com/boxscores/202403290OKC.html,2:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-7.1
