game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2021-02-10,202102100DEN,CLE,JaVale McGee,https://www.basketball-reference.com/boxscores/202102100DEN.html,10:31,.680,.600,.200,.400,17.2,26.1,20.7,20.5,0.0,27.9,0.0,22.4,155,114,18.1
2021-02-10,202102100DEN,CLE,Dean Wade,https://www.basketball-reference.com/boxscores/202102100DEN.html,7:40,.800,.800,.800,.000,0.0,35.8,14.2,0.0,0.0,12.8,16.7,31.4,114,127,15.2
2021-02-10,202102100DEN,DEN,Nikola Jokić,https://www.basketball-reference.com/boxscores/202102100DEN.html,29:50,.761,.714,.000,.286,4.6,15.2,11.0,44.9,3.2,0.0,20.2,15.1,158,95,11.6
2021-02-10,202102100DEN,DEN,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202102100DEN.html,27:38,.808,.800,.700,.400,0.0,16.4,9.9,8.6,3.5,6.1,0.0,19.4,158,91,13.0
2021-02-10,202102100DEN,DEN,Will Barton,https://www.basketball-reference.com/boxscores/202102100DEN.html,26:47,.766,.800,.300,.100,0.0,6.8,4.1,0.0,0.0,0.0,16.1,21.2,111,107,-5.3
2021-02-10,202102100DEN,DEN,Paul Millsap,https://www.basketball-reference.com/boxscores/202102100DEN.html,26:40,.993,1.000,.375,.875,0.0,13.6,8.2,14.1,3.6,3.2,8.3,20.7,183,94,16.0
2021-02-10,202102100DEN,DEN,Jamal Murray,https://www.basketball-reference.com/boxscores/202102100DEN.html,25:15,.515,.500,.000,.667,0.0,14.3,8.6,16.8,1.9,0.0,20.5,17.6,101,99,-6.7
2021-02-10,202102100DEN,DEN,Monte Morris,https://www.basketball-reference.com/boxscores/202102100DEN.html,20:08,.607,.556,.556,.222,0.0,4.5,2.7,23.0,0.0,0.0,0.0,22.4,135,108,-0.2
2021-02-10,202102100DEN,DEN,R.J. Hampton,https://www.basketball-reference.com/boxscores/202102100DEN.html,19:05,.643,.643,.286,.000,7.2,14.2,11.4,18.4,5.1,4.4,12.5,19.1,127,90,9.5
2021-02-10,202102100DEN,DEN,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202102100DEN.html,18:46,1.000,1.000,.857,.000,7.3,0.0,2.9,0.0,0.0,0.0,0.0,17.0,181,110,9.0
2021-02-10,202102100DEN,DEN,JaMychal Green,https://www.basketball-reference.com/boxscores/202102100DEN.html,13:40,.571,.571,.429,.000,10.0,33.1,23.9,0.0,0.0,6.2,0.0,23.4,116,90,-3.5
2021-02-10,202102100DEN,DEN,Facundo Campazzo,https://www.basketball-reference.com/boxscores/202102100DEN.html,12:41,.417,.417,.667,.000,0.0,0.0,0.0,26.1,7.6,6.6,0.0,21.6,107,90,5.2
2021-02-10,202102100DEN,DEN,Isaiah Hartenstein,https://www.basketball-reference.com/boxscores/202102100DEN.html,7:40,.820,1.000,.000,.500,0.0,23.6,14.2,0.0,0.0,33.0,45.0,26.4,66,82,-5.0
2021-02-10,202102100DEN,DEN,Markus Howard,https://www.basketball-reference.com/boxscores/202102100DEN.html,6:12,.200,.200,.600,.000,0.0,29.2,17.6,0.0,0.0,0.0,16.7,44.1,33,94,-43.8
2021-02-10,202102100DEN,DEN,Bol Bol,https://www.basketball-reference.com/boxscores/202102100DEN.html,5:38,1.000,1.000,.000,.000,0.0,32.2,19.4,0.0,8.6,0.0,0.0,8.1,200,74,11.2
