game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2022-11-15,202211150SAC,BRK,Kessler Edwards,https://www.basketball-reference.com/boxscores/202211150SAC.html,12:00,.615,.625,.750,.500,21.6,11.4,16.7,0.0,3.7,7.5,0.0,17.3,134,131,4.9
2022-11-15,202211150SAC,BRK,Day'Ron Sharpe,https://www.basketball-reference.com/boxscores/202211150SAC.html,12:00,.717,.625,.250,.500,0.0,34.3,16.7,37.5,0.0,7.5,0.0,17.3,157,136,12.3
2022-11-15,202211150SAC,BRK,Patty Mills,https://www.basketball-reference.com/boxscores/202211150SAC.html,4:07,1.500,1.500,1.000,.000,0.0,66.6,32.4,41.1,0.0,0.0,0.0,10.4,277,136,22.2
2022-11-15,202211150SAC,SAC,Kevin Huerter,https://www.basketball-reference.com/boxscores/202211150SAC.html,29:40,.950,.950,.700,.000,4.6,4.4,4.5,10.9,1.5,0.0,16.7,16.0,150,114,6.3
2022-11-15,202211150SAC,SAC,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202211150SAC.html,27:36,1.037,1.000,.000,.833,5.0,28.2,16.9,26.7,1.6,3.3,26.8,16.1,165,110,10.3
2022-11-15,202211150SAC,SAC,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202211150SAC.html,23:45,.493,.458,.417,.417,0.0,21.8,11.2,39.6,1.9,3.8,6.6,25.4,127,109,2.3
2022-11-15,202211150SAC,SAC,Harrison Barnes,https://www.basketball-reference.com/boxscores/202211150SAC.html,21:26,.820,.750,.500,.500,6.4,18.2,12.4,15.0,2.1,0.0,0.0,18.1,180,112,8.0
2022-11-15,202211150SAC,SAC,Keegan Murray,https://www.basketball-reference.com/boxscores/202211150SAC.html,12:18,.333,.333,.333,.000,0.0,31.6,16.3,0.0,0.0,0.0,0.0,19.4,72,116,-15.5
2022-11-15,202211150SAC,SAC,Terence Davis,https://www.basketball-reference.com/boxscores/202211150SAC.html,26:18,.969,.969,.625,.000,0.0,44.4,22.8,21.4,5.0,3.4,0.0,24.1,187,100,27.3
2022-11-15,202211150SAC,SAC,Trey Lyles,https://www.basketball-reference.com/boxscores/202211150SAC.html,17:55,.432,.423,.615,.154,30.6,7.2,18.6,0.0,0.0,0.0,12.6,35.2,95,118,-18.1
2022-11-15,202211150SAC,SAC,Malik Monk,https://www.basketball-reference.com/boxscores/202211150SAC.html,17:21,.759,.722,.222,.222,7.9,15.0,11.5,42.1,0.0,0.0,16.8,27.2,146,117,5.6
2022-11-15,202211150SAC,SAC,Davion Mitchell,https://www.basketball-reference.com/boxscores/202211150SAC.html,16:46,.752,.750,.250,.750,0.0,0.0,0.0,18.1,0.0,5.4,15.8,15.0,142,113,0.4
2022-11-15,202211150SAC,SAC,Chimezie Metu,https://www.basketball-reference.com/boxscores/202211150SAC.html,15:13,.333,.333,.333,.000,9.0,25.6,17.5,0.0,2.9,0.0,57.1,18.2,39,110,-17.8
2022-11-15,202211150SAC,SAC,KZ Okpala,https://www.basketball-reference.com/boxscores/202211150SAC.html,12:26,1.087,1.000,.000,4.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,236,118,0.0
2022-11-15,202211150SAC,SAC,Matthew Dellavedova,https://www.basketball-reference.com/boxscores/202211150SAC.html,7:43,.000,.000,.000,.000,0.0,0.0,0.0,44.4,5.7,0.0,33.3,15.4,84,105,-3.6
2022-11-15,202211150SAC,SAC,Richaun Holmes,https://www.basketball-reference.com/boxscores/202211150SAC.html,6:29,1.250,1.250,.500,.000,0.0,20.0,10.3,0.0,0.0,0.0,0.0,12.2,250,117,7.6
2022-11-15,202211150SAC,SAC,Alex Len,https://www.basketball-reference.com/boxscores/202211150SAC.html,5:04,1.000,1.000,.000,.000,0.0,25.6,13.2,0.0,0.0,0.0,0.0,15.7,200,117,6.7
