game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2022-10-24,202210240PHI,PHI,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202210240PHI.html,37:47,.364,.364,.455,.000,3.2,2.8,3.0,11.1,1.4,0.0,15.4,16.6,80,121,-10.9
2022-10-24,202210240PHI,PHI,James Harden,https://www.basketball-reference.com/boxscores/202210240PHI.html,34:39,.734,.694,.556,.222,0.0,27.1,14.5,63.1,3.0,0.0,4.8,29.0,156,107,16.8
2022-10-24,202210240PHI,PHI,Tobias Harris,https://www.basketball-reference.com/boxscores/202210240PHI.html,28:33,.643,.643,.714,.000,8.4,21.9,15.6,12.8,1.8,3.7,0.0,23.7,135,110,5.8
2022-10-24,202210240PHI,PHI,Joel Embiid,https://www.basketball-reference.com/boxscores/202210240PHI.html,28:17,.767,.654,.231,.692,4.2,14.8,9.9,13.9,1.8,11.1,15.0,34.1,134,110,6.6
2022-10-24,202210240PHI,PHI,P.J. Tucker,https://www.basketball-reference.com/boxscores/202210240PHI.html,20:27,1.500,1.500,1.000,.000,5.9,10.2,8.2,6.6,0.0,0.0,0.0,2.4,268,121,0.1
2022-10-24,202210240PHI,PHI,Georges Niang,https://www.basketball-reference.com/boxscores/202210240PHI.html,21:29,.825,.786,.857,.286,0.0,4.9,2.6,15.4,2.4,0.0,0.0,17.7,166,118,8.2
2022-10-24,202210240PHI,PHI,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202210240PHI.html,20:00,.615,.625,.750,.500,6.0,5.2,5.6,14.5,0.0,0.0,0.0,11.8,146,123,-2.5
2022-10-24,202210240PHI,PHI,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202210240PHI.html,17:00,.751,.667,.667,.500,0.0,30.7,16.4,9.6,3.0,0.0,0.0,20.8,154,106,7.9
2022-10-24,202210240PHI,PHI,Montrezl Harrell,https://www.basketball-reference.com/boxscores/202210240PHI.html,10:37,.539,.000,.000,3.000,0.0,0.0,0.0,0.0,0.0,9.8,0.0,21.1,121,121,-7.5
2022-10-24,202210240PHI,PHI,Paul Reed,https://www.basketball-reference.com/boxscores/202210240PHI.html,8:58,.000,.000,.000,.000,0.0,11.6,6.2,0.0,5.8,11.6,33.3,16.2,0,102,-16.3
2022-10-24,202210240PHI,PHI,Shake Milton,https://www.basketball-reference.com/boxscores/202210240PHI.html,6:13,,,,,0.0,16.8,9.0,20.3,0.0,0.0,,0.0,250,118,-6.2
2022-10-24,202210240PHI,PHI,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202210240PHI.html,2:00,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0,125,-33.7
2022-10-24,202210240PHI,PHI,Jaden Springer,https://www.basketball-reference.com/boxscores/202210240PHI.html,2:00,.266,.000,.000,2.000,60.0,52.2,55.8,0.0,0.0,52.2,0.0,45.4,98,80,10.4
2022-10-24,202210240PHI,PHI,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202210240PHI.html,2:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-7.3
