game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2023-01-23,202301230UTA,UTA,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202301230UTA.html,28:52,.563,.563,.438,.000,0.0,0.0,0.0,12.0,0.0,0.0,15.8,27.9,95,109,-6.8
2023-01-23,202301230UTA,UTA,Mike Conley,https://www.basketball-reference.com/boxscores/202301230UTA.html,27:17,.583,.583,.667,.000,0.0,11.0,6.0,16.4,1.7,2.5,0.0,18.6,127,100,4.6
2023-01-23,202301230UTA,UTA,Walker Kessler,https://www.basketball-reference.com/boxscores/202301230UTA.html,22:28,.838,.833,.000,.667,21.4,22.3,21.9,0.0,0.0,0.0,20.5,18.4,141,102,-1.7
2023-01-23,202301230UTA,UTA,Malik Beasley,https://www.basketball-reference.com/boxscores/202301230UTA.html,19:50,.750,.750,1.000,.000,0.0,10.1,5.5,14.3,4.8,0.0,25.0,17.1,111,97,7.0
2023-01-23,202301230UTA,UTA,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202301230UTA.html,22:10,.478,.500,.167,.500,0.0,9.0,4.9,37.7,2.1,0.0,0.0,14.0,131,102,3.6
2023-01-23,202301230UTA,UTA,Jarred Vanderbilt,https://www.basketball-reference.com/boxscores/202301230UTA.html,21:15,.420,.000,.333,1.333,5.6,23.5,15.4,22.0,4.5,0.0,0.0,9.5,138,94,5.8
2023-01-23,202301230UTA,UTA,Collin Sexton,https://www.basketball-reference.com/boxscores/202301230UTA.html,20:14,.539,.375,.125,.625,11.9,0.0,5.4,21.0,0.0,0.0,16.4,25.5,114,109,-4.9
2023-01-23,202301230UTA,UTA,Ochai Agbaji,https://www.basketball-reference.com/boxscores/202301230UTA.html,20:10,.571,.571,.714,.000,0.0,19.8,10.8,14.1,2.3,0.0,12.5,16.8,108,99,0.3
2023-01-23,202301230UTA,UTA,Rudy Gay,https://www.basketball-reference.com/boxscores/202301230UTA.html,9:36,.515,.333,.333,.667,12.5,41.7,28.4,0.0,0.0,0.0,20.5,21.5,98,97,-9.5
2023-01-23,202301230UTA,UTA,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202301230UTA.html,4:17,1.064,1.000,.000,2.000,0.0,0.0,0.0,37.6,0.0,16.2,0.0,18.6,228,97,33.3
2023-01-23,202301230UTA,UTA,Udoka Azubuike,https://www.basketball-reference.com/boxscores/202301230UTA.html,4:17,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,16.2,50.0,19.8,0,95,-26.9
2023-01-23,202301230UTA,UTA,Simone Fontecchio,https://www.basketball-reference.com/boxscores/202301230UTA.html,4:17,1.500,1.500,1.000,.000,28.0,23.3,25.5,0.0,0.0,0.0,66.7,29.6,69,102,-1.6
2023-01-23,202301230UTA,UTA,Leandro Bolmaro,https://www.basketball-reference.com/boxscores/202301230UTA.html,2:54,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,0,109,-36.2
