game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm
2021-02-27,202102270BRK,BRK,James Harden,https://www.basketball-reference.com/boxscores/202102270BRK.html,32:34,.591,.524,.524,.381,3.3,22.7,12.4,40.7,0.0,2.9,19.7,39.7,109,122,6.6
2021-02-27,202102270BRK,BRK,Bruce Brown,https://www.basketball-reference.com/boxscores/202102270BRK.html,31:48,.607,.556,.111,.222,13.7,19.4,16.4,16.5,0.0,0.0,9.2,14.5,135,125,0.9
2021-02-27,202102270BRK,BRK,Joe Harris,https://www.basketball-reference.com/boxscores/202102270BRK.html,27:28,.563,.563,1.000,.000,4.0,26.9,14.7,5.9,1.8,0.0,20.0,15.4,98,120,-2.5
2021-02-27,202102270BRK,BRK,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202102270BRK.html,24:09,.250,.250,.750,.000,0.0,5.1,2.4,0.0,2.1,0.0,14.3,24.5,50,122,-19.4
2021-02-27,202102270BRK,BRK,Jeff Green,https://www.basketball-reference.com/boxscores/202102270BRK.html,22:40,.685,.714,.000,.571,0.0,10.9,5.1,17.3,0.0,0.0,10.2,18.2,128,126,1.1
2021-02-27,202102270BRK,BRK,Landry Shamet,https://www.basketball-reference.com/boxscores/202102270BRK.html,26:45,.533,.500,.875,.125,0.0,9.2,4.3,0.0,0.0,0.0,10.6,14.9,101,127,-6.0
2021-02-27,202102270BRK,BRK,Andre Roberson,https://www.basketball-reference.com/boxscores/202102270BRK.html,19:53,.338,.313,.375,.250,27.4,18.6,23.3,8.0,5.1,0.0,0.0,18.9,106,114,3.3
2021-02-27,202102270BRK,BRK,Chris Chiozza,https://www.basketball-reference.com/boxscores/202102270BRK.html,15:26,.922,1.000,.750,.500,0.0,15.9,7.5,36.3,0.0,6.2,29.1,18.9,131,120,8.3
2021-02-27,202102270BRK,BRK,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202102270BRK.html,13:15,1.000,1.000,.000,.000,8.2,37.2,21.8,23.1,0.0,7.2,66.7,9.6,89,116,-1.6
2021-02-27,202102270BRK,BRK,Nic Claxton,https://www.basketball-reference.com/boxscores/202102270BRK.html,12:57,.333,.333,.000,.000,8.4,9.5,8.9,11.8,0.0,7.4,25.0,13.1,76,120,-8.9
2021-02-27,202102270BRK,BRK,Tyler Cook,https://www.basketball-reference.com/boxscores/202102270BRK.html,7:37,.333,.333,.000,.000,14.3,16.2,15.2,43.9,0.0,0.0,0.0,16.7,117,126,3.0
2021-02-27,202102270BRK,BRK,Iman Shumpert,https://www.basketball-reference.com/boxscores/202102270BRK.html,5:28,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,9.3,0.0,33.3,23.2,0,107,-19.6
